Year,Week,Team,Player,Position,Slot Position,Points,Projected Points
2019,3,Zach,Marqise Lee,WR,BE,0.0,2.01
2019,3,Zach,49ers D/ST,D/ST,D/ST,8.0,7.47
2019,3,Carter,DeAndre Hopkins,WR,WR,12.7,17.1
2019,3,Carter,Josh Jacobs,RB,RB,4.4,12.79
2019,3,Carter,Allen Robinson,WR,WR,12.0,12.66
2019,3,Carter,Evan Engram,TE,TE,23.3,11.98
2019,3,Carter,Dede Westbrook,WR,BE,10.0,9.58
2019,3,Carter,Kyler Murray,QB,BE,17.82,16.75
2019,3,Carter,Stephen Gostkowski,K,K,6.0,9.11
2019,3,Carter,Kareem Hunt,RB,BE,0.0,0.0
2019,3,Carter,David Montgomery,RB,RB,11.1,12.37
2019,3,Carter,Miles Sanders,RB,RB/WR/TE,12.6,10.69
2019,3,Carter,Tyrell Williams,WR,BE,11.9,13.05
2019,3,Carter,Patriots D/ST,D/ST,D/ST,14.0,10.55
2019,3,Carter,Chris Thompson,RB,BE,14.8,11.65
2019,3,Carter,DJ Chark,WR,BE,17.6,10.03
2019,3,Carter,Nelson Agholor,WR,BE,23.0,11.78
2019,3,Carter,Jameis Winston,QB,QB,25.5,17.2
2019,3,Justin,Christian McCaffrey,RB,RB,27.8,23.47
2019,3,Justin,Patrick Mahomes,QB,QB,27.86,22.65
2019,3,Justin,T.Y. Hilton,WR,WR,20.5,13.29
2019,3,Justin,Sony Michel,RB,RB,7.1,14.89
2019,3,Justin,DJ Moore,WR,BE,13.4,12.82
2019,3,Justin,Calvin Ridley,WR,WR,1.6,12.27
2019,3,Justin,David Njoku,TE,BE,0.0,0.0
2019,3,Justin,Greg Zuerlein,K,K,9.0,9.38
2019,3,Justin,Christian Kirk,WR,BE,15.9,12.75
2019,3,Justin,Ronald Jones,RB,BE,13.1,8.46
2019,3,Justin,Chargers D/ST,D/ST,D/ST,3.0,6.85
2019,3,Justin,Courtland Sutton,WR,BE,13.7,11.02
2019,3,Justin,Kenny Stills,WR,BE,12.9,5.97
2019,3,Justin,C.J. Anderson,RB,BE,0.0,0.0
2019,3,Justin,John Ross,WR,RB/WR/TE,2.2,11.83
2019,3,Justin,Greg Olsen,TE,TE,25.5,9.9
2019,3,Ethan,Devonta Freeman,RB,BE,12.5,13.5
2019,3,Ethan,JuJu Smith-Schuster,WR,WR,17.1,15.03
2019,3,Ethan,Derrick Henry,RB,RB,11.6,14.1
2019,3,Ethan,Brandin Cooks,WR,BE,20.0,12.77
2019,3,Ethan,Kenyan Drake,RB,BE,8.2,10.64
2019,3,Ethan,Delanie Walker,TE,TE,13.4,9.66
2019,3,Ethan,Philip Rivers,QB,QB,19.62,16.81
2019,3,Ethan,Jaguars D/ST,D/ST,D/ST,14.0,6.71
2019,3,Ethan,Jake Elliott,K,K,6.0,8.0
2019,3,Ethan,DK Metcalf,WR,BE,8.7,9.89
2019,3,Ethan,John Brown,WR,BE,9.5,10.83
2019,3,Ethan,Larry Fitzgerald,WR,WR,14.6,13.34
2019,3,Ethan,Frank Gore,RB,RB,16.9,12.04
2019,3,Ethan,Demarcus Robinson,WR,RB/WR/TE,13.3,11.28
2019,3,Ethan,Gardner Minshew,QB,BE,17.96,11.62
2019,3,Ethan,Chiefs D/ST,D/ST,BE,-3.0,6.55
2019,3,Dante,Michael Thomas,WR,WR,16.4,17.34
2019,3,Dante,Joe Mixon,RB,RB,17.4,13.17
2019,3,Dante,Zach Ertz,TE,TE,10.4,14.27
2019,3,Dante,Tevin Coleman,RB,BE,0.0,0.0
2019,3,Dante,Chris Carson,RB,RB,4.0,16.0
2019,3,Dante,Cooper Kupp,WR,WR,33.1,13.89
2019,3,Dante,Eric Ebron,TE,BE,7.7,6.62
2019,3,Dante,Emmanuel Sanders,WR,RB/WR/TE,3.0,13.08
2019,3,Dante,Jordan Howard,RB,BE,9.7,7.06
2019,3,Dante,Ravens D/ST,D/ST,BE,-6.0,3.01
2019,3,Dante,Tre'Quan Smith,WR,BE,0.0,0.0
2019,3,Dante,Kirk Cousins,QB,BE,12.56,15.21
2019,3,Dante,Matt Bryant,K,K,6.0,7.61
2019,3,Dante,Terry McLaurin,WR,BE,19.0,11.82
2019,3,Dante,Matt Ryan,QB,QB,22.46,17.88
2019,3,Dante,Packers D/ST,D/ST,D/ST,13.0,8.56
2019,3,Nathan,Julio Jones,WR,WR,26.8,17.35
2019,3,Nathan,Antonio Brown,WR,BE,0.0,0.0
2019,3,Nathan,Kerryon Johnson,RB,RB,11.3,13.23
2019,3,Nathan,Damien Williams,RB,BE,0.0,0.0
2019,3,Nathan,A.J. Green,WR,BE,0.0,0.0
2019,3,Nathan,Austin Ekeler,RB,RB,15.1,18.56
2019,3,Nathan,Matt Breida,RB,RB/WR/TE,10.8,10.23
2019,3,Nathan,Latavius Murray,RB,BE,0.2,7.28
2019,3,Nathan,Marvin Jones Jr.,WR,BE,22.1,11.55
2019,3,Nathan,Carson Wentz,QB,QB,21.66,17.07
2019,3,Nathan,Jamison Crowder,WR,WR,4.5,11.63
2019,3,Nathan,Mark Andrews,TE,TE,4.5,12.73
2019,3,Nathan,Chris Conley,WR,BE,5.0,9.72
2019,3,Nathan,Cowboys D/ST,D/ST,D/ST,11.0,8.36
2019,3,Nathan,Zane Gonzalez,K,K,9.0,8.65
2019,3,Nathan,Tyler Eifert,TE,BE,2.8,7.51
2019,3,Michael,Nick Chubb,RB,RB,17.1,17.77
2019,3,Michael,Davante Adams,WR,WR,9.6,16.19
2019,3,Michael,Julian Edelman,WR,WR,19.2,14.3
2019,3,Michael,Drew Brees,QB,BE,0.0,0.0
2019,3,Michael,O.J. Howard,TE,BE,9.6,7.82
2019,3,Michael,Aaron Jones Sr.,RB,RB,15.3,16.95
2019,3,Michael,Chris Godwin Jr.,WR,BE,7.0,13.52
2019,3,Michael,Harrison Butker,K,K,10.0,8.76
2019,3,Michael,Rashaad Penny,RB,BE,0.0,0.0
2019,3,Michael,Vikings D/ST,D/ST,BE,7.0,6.76
2019,3,Michael,Carlos Hyde,RB,BE,7.9,8.09
2019,3,Michael,Corey Davis,WR,BE,7.4,6.86
2019,3,Michael,Noah Fant,TE,TE,4.7,6.55
2019,3,Michael,Peyton Barber,RB,RB/WR/TE,7.5,11.5
2019,3,Michael,Josh Allen,QB,QB,18.32,19.41
2019,3,Michael,Buccaneers D/ST,D/ST,D/ST,7.0,6.18
2019,3,Noah,Alvin Kamara,RB,RB,37.1,19.38
2019,3,Noah,Travis Kelce,TE,TE,15.9,18.28
2019,3,Noah,Keenan Allen,WR,WR,43.6,17.11
2019,3,Noah,Melvin Gordon III,RB,BE,0.0,0.0
2019,3,Noah,Alshon Jeffery,WR,BE,0.0,0.0
2019,3,Noah,Sterling Shepard,WR,BE,27.1,11.24
2019,3,Noah,Rams D/ST,D/ST,D/ST,10.0,6.87
2019,3,Noah,Ka'imi Fairbairn,K,K,2.0,7.66
2019,3,Noah,Lamar Jackson,QB,QB,21.28,21.06
2019,3,Noah,Josh Gordon,WR,BE,14.4,11.9
2019,3,Noah,Duke Johnson,RB,BE,4.4,10.33
2019,3,Noah,Malcolm Brown,RB,BE,0.7,7.13
2019,3,Noah,Phillip Lindsay,RB,RB,29.0,13.13
2019,3,Noah,Rex Burkhead,RB,BE,18.9,12.44
2019,3,Noah,Mecole Hardman,WR,WR,18.4,10.43
2019,3,Noah,Randall Cobb,WR,RB/WR/TE,4.3,11.46
2019,3,Andrew,David Johnson,RB,RB,18.5,18.29
2019,3,Andrew,Mike Evans,WR,WR,45.0,13.52
2019,3,Andrew,Dalvin Cook,RB,RB,24.3,18.79
2019,3,Andrew,Aaron Rodgers,QB,BE,13.3,17.87
2019,3,Andrew,Tyler Lockett,WR,BE,32.4,13.09
2019,3,Andrew,Jared Cook,TE,BE,1.7,8.88
2019,3,Andrew,Sammy Watkins,WR,WR,11.4,15.02
2019,3,Andrew,Tyler Boyd,WR,RB/WR/TE,12.8,13.55
2019,3,Andrew,Tom Brady,QB,QB,20.14,17.73
2019,3,Andrew,Adam Vinatieri,K,K,10.0,7.34
2019,3,Andrew,Saints D/ST,D/ST,D/ST,8.0,6.14
2019,3,Andrew,Vance McDonald,TE,TE,2.0,9.68
2019,3,Andrew,Michael Gallup,WR,BE,0.0,0.0
2019,3,Andrew,Matt Prater,K,BE,8.0,6.55
2019,3,Andrew,Will Dissly,TE,BE,18.2,7.1
2019,3,Andrew,Giovani Bernard,RB,BE,3.2,8.17
2019,3,Haris,Le'Veon Bell,RB,RB,10.3,18.73
2019,3,Haris,Ezekiel Elliott,RB,RB,15.9,23.44
2019,3,Haris,Amari Cooper,WR,WR,26.8,13.86
2019,3,Haris,Jarvis Landry,WR,WR,9.2,11.82
2019,3,Haris,William Fuller V,WR,RB/WR/TE,10.1,10.17
2019,3,Haris,Baker Mayfield,QB,BE,9.7,15.97
2019,3,Haris,Dak Prescott,QB,QB,22.54,21.84
2019,3,Haris,Austin Hooper,TE,TE,24.6,9.42
2019,3,Haris,Royce Freeman,RB,BE,11.3,10.63
2019,3,Haris,Marquez Valdes-Scantling,WR,BE,21.9,9.62
2019,3,Haris,Browns D/ST,D/ST,BE,8.0,5.2
2019,3,Haris,Brett Maher,K,K,6.0,8.39
2019,3,Haris,Cardinals D/ST,D/ST,D/ST,-2.0,6.37
2019,3,Haris,Jason Witten,TE,BE,8.4,7.77
2019,3,Haris,Daniel Jones,QB,BE,34.24,15.25
2019,3,Haris,Tony Pollard,RB,BE,21.8,5.46
2019,4,Klapp,Todd Gurley II,RB,RB,26.0,15.6
2019,4,Klapp,Tyreek Hill,WR,BE,0.0,0.0
2019,4,Klapp,Stefon Diggs,WR,WR,15.8,10.93
2019,4,Klapp,George Kittle,TE,BE,0.0,0.0
2019,4,Klapp,Marlon Mack,RB,RB,3.9,14.97
2019,4,Klapp,Tarik Cohen,RB,BE,9.8,10.59
2019,4,Klapp,Russell Wilson,QB,QB,14.3,20.67
2019,4,Klapp,Bears D/ST,D/ST,D/ST,16.0,6.7
2019,4,Klapp,Wil Lutz,K,K,14.0,7.4
2019,4,Klapp,Robbie Chosen,WR,BE,0.0,0.0
2019,4,Klapp,Adrian Peterson,RB,RB/WR/TE,2.8,11.82
2019,4,Klapp,Golden Tate,WR,BE,0.0,0.0
2019,4,Klapp,Darren Waller,TE,TE,12.3,13.07
2019,4,Klapp,Devin Singletary,RB,BE,0.0,0.0
2019,4,Klapp,A.J. Brown,WR,BE,24.4,7.66
2019,4,Klapp,Ted Ginn Jr.,WR,WR,4.9,8.39
2019,4,Carter,DeAndre Hopkins,WR,WR,7.1,17.7
2019,4,Carter,Josh Jacobs,RB,RB,12.8,13.02
2019,4,Carter,Allen Robinson,WR,BE,14.7,12.4
2019,4,Carter,Evan Engram,TE,TE,9.4,13.7
2019,4,Carter,Dede Westbrook,WR,BE,11.6,10.6
2019,4,Carter,Kyler Murray,QB,BE,16.34,18.98
2019,4,Carter,Stephen Gostkowski,K,K,4.0,7.55
2019,4,Carter,David Montgomery,RB,BE,9.7,12.13
2019,4,Carter,Miles Sanders,RB,BE,7.2,10.19
2019,4,Carter,Tyrell Williams,WR,RB/WR/TE,12.6,12.4
2019,4,Carter,Patriots D/ST,D/ST,D/ST,23.0,6.99
2019,4,Carter,Chris Thompson,RB,RB,10.0,13.67
2019,4,Carter,DJ Chark,WR,BE,8.4,11.43
2019,4,Carter,Nelson Agholor,WR,WR,0.0,11.32
2019,4,Carter,Case Keenum,QB,QB,-0.52,18.22
2019,4,Carter,Paul Richardson Jr.,WR,BE,4.4,12.23
2019,4,Ethan,JuJu Smith-Schuster,WR,WR,4.5,14.56
2019,4,Ethan,Derrick Henry,RB,RB,11.8,14.85
2019,4,Ethan,Brandin Cooks,WR,RB/WR/TE,13.1,13.22
2019,4,Ethan,Kenyan Drake,RB,RB,10.3,10.79
2019,4,Ethan,Delanie Walker,TE,TE,1.4,12.16
2019,4,Ethan,Philip Rivers,QB,QB,20.4,19.2
2019,4,Ethan,Jaguars D/ST,D/ST,D/ST,1.0,6.97
2019,4,Ethan,Jake Elliott,K,K,4.0,7.51
2019,4,Ethan,DK Metcalf,WR,BE,1.6,10.09
2019,4,Ethan,John Brown,WR,BE,11.9,10.92
2019,4,Ethan,Larry Fitzgerald,WR,WR,9.7,14.12
2019,4,Ethan,Frank Gore,RB,BE,10.9,10.39
2019,4,Ethan,Demarcus Robinson,WR,BE,7.5,11.44
2019,4,Ethan,Gardner Minshew,QB,BE,16.72,15.17
2019,4,Ethan,Damien Williams,RB,BE,0.0,0.0
2019,4,Ethan,Jacoby Brissett,QB,BE,22.5,16.69
2019,4,McGwire,Saquon Barkley,RB,BE,0.0,0.0
2019,4,McGwire,Adam Thielen,WR,WR,2.6,13.91
2019,4,McGwire,Deshaun Watson,QB,QB,11.6,21.3
2019,4,McGwire,T.J. Hockenson,TE,TE,11.7,9.84
2019,4,McGwire,Mike Williams,WR,BE,0.0,0.0
2019,4,McGwire,Bills D/ST,D/ST,D/ST,5.0,4.77
2019,4,McGwire,Justin Tucker,K,K,6.0,8.57
2019,4,McGwire,Hollywood Brown,WR,WR,6.2,12.81
2019,4,McGwire,Jimmy Garoppolo,QB,BE,0.0,0.0
2019,4,McGwire,Cole Beasley,WR,BE,14.5,10.25
2019,4,McGwire,Leonard Fournette,RB,RB,26.5,16.47
2019,4,McGwire,Matthew Stafford,QB,BE,23.44,18.63
2019,4,McGwire,Curtis Samuel,WR,RB/WR/TE,6.3,12.19
2019,4,McGwire,Alexander Mattison,RB,BE,2.3,3.58
2019,4,McGwire,Darrel Williams,RB,RB,18.6,11.34
2019,4,Nathan,Julio Jones,WR,WR,9.3,17.89
2019,4,Nathan,Antonio Brown,WR,BE,0.0,0.0
2019,4,Nathan,Kerryon Johnson,RB,RB,15.7,14.7
2019,4,Nathan,A.J. Green,WR,BE,0.0,0.0
2019,4,Nathan,Austin Ekeler,RB,RB,29.2,20.18
2019,4,Nathan,Matt Breida,RB,BE,0.0,0.0
2019,4,Nathan,Latavius Murray,RB,BE,3.0,6.47
2019,4,Nathan,Marvin Jones Jr.,WR,WR,10.7,13.39
2019,4,Nathan,Carson Wentz,QB,QB,19.7,17.63
2019,4,Nathan,Jamison Crowder,WR,BE,0.0,0.0
2019,4,Nathan,Mark Andrews,TE,TE,13.1,12.18
2019,4,Nathan,Chris Conley,WR,BE,2.7,9.74
2019,4,Nathan,Zane Gonzalez,K,K,2.0,8.53
2019,4,Nathan,Devonta Freeman,RB,RB/WR/TE,18.0,13.59
2019,4,Nathan,Kalen Ballage,RB,BE,0.7,6.76
2019,4,Nathan,Commanders D/ST,D/ST,D/ST,7.0,6.72
2019,4,Zach,Odell Beckham Jr.,WR,WR,4.0,17.58
2019,4,Zach,James Conner,RB,RB,26.5,17.04
2019,4,Zach,Robert Woods,WR,BE,29.4,13.02
2019,4,Zach,Mark Ingram II,RB,RB,8.1,14.72
2019,4,Zach,James White,RB,RB/WR/TE,13.8,12.65
2019,4,Zach,Kenny Golladay,WR,WR,23.7,14.16
2019,4,Zach,LeSean McCoy,RB,BE,16.9,12.27
2019,4,Zach,Jared Goff,QB,QB,20.68,17.65
2019,4,Zach,Jimmy Graham,TE,BE,18.1,7.48
2019,4,Zach,DeSean Jackson,WR,BE,0.0,0.0
2019,4,Zach,Robbie Gould,K,BE,0.0,0.0
2019,4,Zach,DeVante Parker,WR,BE,17.0,8.48
2019,4,Zach,Marquise Goodwin,WR,BE,0.0,0.0
2019,4,Zach,Vernon Davis,TE,TE,1.5,8.41
2019,4,Zach,Seahawks D/ST,D/ST,D/ST,15.0,6.91
2019,4,Zach,Mason Crosby,K,K,9.0,8.48
2019,4,Noah,Alvin Kamara,RB,RB,11.9,21.23
2019,4,Noah,Travis Kelce,TE,TE,15.5,18.82
2019,4,Noah,Keenan Allen,WR,WR,9.8,22.07
2019,4,Noah,Melvin Gordon III,RB,BE,0.0,6.23
2019,4,Noah,Alshon Jeffery,WR,BE,12.8,12.13
2019,4,Noah,Sterling Shepard,WR,WR,16.9,13.11
2019,4,Noah,Rams D/ST,D/ST,D/ST,0.0,7.65
2019,4,Noah,Ka'imi Fairbairn,K,K,3.0,8.45
2019,4,Noah,Lamar Jackson,QB,QB,24.48,20.35
2019,4,Noah,Josh Gordon,WR,RB/WR/TE,7.6,12.81
2019,4,Noah,Duke Johnson,RB,BE,9.8,8.38
2019,4,Noah,Malcolm Brown,RB,BE,1.4,6.28
2019,4,Noah,Phillip Lindsay,RB,RB,7.0,14.97
2019,4,Noah,Rex Burkhead,RB,BE,1.7,9.72
2019,4,Noah,Mecole Hardman,WR,BE,0.9,11.34
2019,4,Noah,Randall Cobb,WR,BE,7.1,10.59
2019,4,Justin,Christian McCaffrey,RB,RB,33.9,22.62
2019,4,Justin,Patrick Mahomes,QB,QB,18.0,24.27
2019,4,Justin,T.Y. Hilton,WR,BE,0.0,0.0
2019,4,Justin,Sony Michel,RB,RB,6.3,9.06
2019,4,Justin,DJ Moore,WR,WR,7.4,13.49
2019,4,Justin,Calvin Ridley,WR,WR,6.2,12.38
2019,4,Justin,David Njoku,TE,BE,0.0,0.0
2019,4,Justin,Greg Zuerlein,K,K,13.0,10.3
2019,4,Justin,Christian Kirk,WR,BE,8.3,13.86
2019,4,Justin,Ronald Jones,RB,BE,15.2,5.89
2019,4,Justin,Chargers D/ST,D/ST,D/ST,12.0,10.72
2019,4,Justin,Courtland Sutton,WR,BE,24.2,11.39
2019,4,Justin,Kenny Stills,WR,BE,4.4,9.41
2019,4,Justin,C.J. Anderson,RB,BE,0.0,0.0
2019,4,Justin,John Ross,WR,RB/WR/TE,6.6,11.86
2019,4,Justin,Greg Olsen,TE,TE,2.5,12.1
2019,4,Haris,Le'Veon Bell,RB,BE,0.0,0.0
2019,4,Haris,Ezekiel Elliott,RB,RB,16.5,20.49
2019,4,Haris,Amari Cooper,WR,WR,9.8,15.41
2019,4,Haris,Jarvis Landry,WR,BE,24.7,12.57
2019,4,Haris,William Fuller V,WR,BE,5.3,9.45
2019,4,Haris,Baker Mayfield,QB,BE,15.78,15.19
2019,4,Haris,Dak Prescott,QB,QB,7.62,19.27
2019,4,Haris,Austin Hooper,TE,TE,22.0,9.76
2019,4,Haris,Royce Freeman,RB,RB,9.0,11.46
2019,4,Haris,Marquez Valdes-Scantling,WR,RB/WR/TE,7.7,12.17
2019,4,Haris,Browns D/ST,D/ST,D/ST,9.0,6.44
2019,4,Haris,Brett Maher,K,K,4.0,7.77
2019,4,Haris,Jason Witten,TE,BE,7.0,7.81
2019,4,Haris,Daniel Jones,QB,BE,12.3,18.29
2019,4,Haris,Tony Pollard,RB,BE,0.0,4.82
2019,4,Haris,Phillip Dorsett,WR,WR,3.9,10.14
2019,4,Dante,Michael Thomas,WR,WR,18.5,17.08
2019,4,Dante,Joe Mixon,RB,RB,10.3,13.83
2019,4,Dante,Zach Ertz,TE,TE,13.5,13.86
2019,4,Dante,Tevin Coleman,RB,BE,0.0,0.0
2019,4,Dante,Chris Carson,RB,RB,18.5,14.12
2019,4,Dante,Cooper Kupp,WR,WR,26.9,16.03
2019,4,Dante,Eric Ebron,TE,BE,11.8,6.89
2019,4,Dante,Emmanuel Sanders,WR,RB/WR/TE,15.4,11.02
2019,4,Dante,Ravens D/ST,D/ST,BE,-6.0,6.8
2019,4,Dante,Matt Bryant,K,K,4.0,8.28
2019,4,Dante,Terry McLaurin,WR,BE,0.0,0.0
2019,4,Dante,Matt Ryan,QB,QB,15.68,18.51
2019,4,Dante,Packers D/ST,D/ST,D/ST,-1.0,5.58
2019,4,Dante,Joey Slye,K,BE,13.0,7.29
2019,4,Dante,Jamaal Williams,RB,BE,1.0,10.08
2019,4,Dante,Diontae Johnson,WR,BE,17.7,9.97
2019,4,Andrew,David Johnson,RB,RB,21.9,15.89
2019,4,Andrew,Mike Evans,WR,WR,18.9,15.36
2019,4,Andrew,Dalvin Cook,RB,RB,19.0,18.39
2019,4,Andrew,Aaron Rodgers,QB,QB,25.48,18.22
2019,4,Andrew,Tyler Lockett,WR,RB/WR/TE,9.1,15.53
2019,4,Andrew,Jared Cook,TE,BE,5.1,7.54
2019,4,Andrew,Sammy Watkins,WR,WR,6.4,16.02
2019,4,Andrew,Tyler Boyd,WR,BE,6.3,15.71
2019,4,Andrew,Tom Brady,QB,BE,3.7,16.93
2019,4,Andrew,Adam Vinatieri,K,BE,5.0,7.17
2019,4,Andrew,Saints D/ST,D/ST,D/ST,12.0,4.7
2019,4,Andrew,Vance McDonald,TE,BE,0.0,0.0
2019,4,Andrew,Michael Gallup,WR,BE,0.0,0.0
2019,4,Andrew,Matt Prater,K,K,15.0,8.48
2019,4,Andrew,Will Dissly,TE,TE,18.7,8.35
2019,4,Andrew,Wayne Gallman,RB,BE,27.8,11.99
2019,4,Michael,Nick Chubb,RB,RB,39.3,16.13
2019,4,Michael,Davante Adams,WR,WR,28.0,17.26
2019,4,Michael,Julian Edelman,WR,WR,7.0,15.95
2019,4,Michael,Drew Brees,QB,BE,0.0,0.0
2019,4,Michael,O.J. Howard,TE,TE,6.3,7.61
2019,4,Michael,Aaron Jones Sr.,RB,RB,17.8,14.37
2019,4,Michael,Chris Godwin Jr.,WR,RB/WR/TE,41.2,13.56
2019,4,Michael,Harrison Butker,K,K,10.0,8.59
2019,4,Michael,Rashaad Penny,RB,BE,0.0,0.0
2019,4,Michael,Vikings D/ST,D/ST,D/ST,4.0,6.46
2019,4,Michael,Carlos Hyde,RB,BE,10.4,10.47
2019,4,Michael,Corey Davis,WR,BE,20.1,8.2
2019,4,Michael,Noah Fant,TE,BE,11.1,5.86
2019,4,Michael,Peyton Barber,RB,BE,7.9,9.85
2019,4,Michael,Josh Allen,QB,QB,8.72,16.95
2019,4,Michael,Buccaneers D/ST,D/ST,BE,9.0,3.47
2019,5,Ethan,JuJu Smith-Schuster,WR,BE,18.5,12.34
2019,5,Ethan,Derrick Henry,RB,RB,13.8,16.01
2019,5,Ethan,Brandin Cooks,WR,WR,6.6,13.76
2019,5,Ethan,Kenyan Drake,RB,BE,0.0,0.0
2019,5,Ethan,Delanie Walker,TE,TE,2.0,10.37
2019,5,Ethan,Philip Rivers,QB,BE,4.14,16.82
2019,5,Ethan,Jaguars D/ST,D/ST,D/ST,1.0,4.78
2019,5,Ethan,Jake Elliott,K,K,7.0,7.96
2019,5,Ethan,DK Metcalf,WR,BE,12.4,10.01
2019,5,Ethan,John Brown,WR,BE,12.5,11.46
2019,5,Ethan,Larry Fitzgerald,WR,WR,11.8,14.97
2019,5,Ethan,Frank Gore,RB,BE,8.9,10.7
2019,5,Ethan,Demarcus Robinson,WR,RB/WR/TE,6.1,10.56
2019,5,Ethan,Gardner Minshew,QB,BE,21.16,14.15
2019,5,Ethan,Damien Williams,RB,RB,6.8,13.42
2019,5,Ethan,Jacoby Brissett,QB,QB,10.94,19.48
2019,5,Klapp,Todd Gurley II,RB,RB,18.7,16.65
2019,5,Klapp,Tyreek Hill,WR,BE,0.0,0.0
2019,5,Klapp,Stefon Diggs,WR,WR,7.4,11.12
2019,5,Klapp,George Kittle,TE,RB/WR/TE,20.8,13.66
2019,5,Klapp,Marlon Mack,RB,RB,17.8,13.58
2019,5,Klapp,Tarik Cohen,RB,BE,10.9,11.3
2019,5,Klapp,Russell Wilson,QB,QB,29.92,19.49
2019,5,Klapp,Bears D/ST,D/ST,D/ST,3.0,7.47
2019,5,Klapp,Wil Lutz,K,K,7.0,8.45
2019,5,Klapp,Robbie Chosen,WR,BE,2.6,10.69
2019,5,Klapp,Adrian Peterson,RB,BE,1.8,7.7
2019,5,Klapp,Golden Tate,WR,WR,4.3,10.55
2019,5,Klapp,Darren Waller,TE,TE,7.9,14.62
2019,5,Klapp,Devin Singletary,RB,BE,0.0,0.0
2019,5,Klapp,A.J. Brown,WR,BE,4.7,8.05
2019,5,Klapp,Ted Ginn Jr.,WR,BE,11.6,7.77
2019,5,Carter,DeAndre Hopkins,WR,WR,15.8,16.67
2019,5,Carter,Josh Jacobs,RB,BE,29.3,11.95
2019,5,Carter,Allen Robinson,WR,RB/WR/TE,28.7,13.34
2019,5,Carter,Evan Engram,TE,TE,10.7,14.4
2019,5,Carter,Dede Westbrook,WR,BE,15.2,9.8
2019,5,Carter,Kyler Murray,QB,QB,25.42,19.15
2019,5,Carter,David Montgomery,RB,RB,10.6,14.25
2019,5,Carter,Miles Sanders,RB,BE,10.4,10.7
2019,5,Carter,Tyrell Williams,WR,BE,0.0,0.0
2019,5,Carter,Patriots D/ST,D/ST,D/ST,15.0,10.23
2019,5,Carter,Chris Thompson,RB,BE,8.8,11.27
2019,5,Carter,DJ Chark,WR,WR,36.4,11.44
2019,5,Carter,Jordan Howard,RB,RB,12.2,11.7
2019,5,Carter,Mike Nugent,K,K,9.0,8.22
2019,5,Carter,Jamison Crowder,WR,BE,3.0,11.13
2019,5,Nathan,Julio Jones,WR,WR,7.2,18.78
2019,5,Nathan,Antonio Brown,WR,BE,0.0,0.0
2019,5,Nathan,Kerryon Johnson,RB,BE,0.0,0.0
2019,5,Nathan,A.J. Green,WR,BE,0.0,0.0
2019,5,Nathan,Austin Ekeler,RB,RB,22.3,14.45
2019,5,Nathan,Matt Breida,RB,RB/WR/TE,27.9,9.08
2019,5,Nathan,Latavius Murray,RB,BE,5.4,6.6
2019,5,Nathan,Marvin Jones Jr.,WR,BE,0.0,0.0
2019,5,Nathan,Carson Wentz,QB,QB,12.06,17.53
2019,5,Nathan,Mark Andrews,TE,TE,9.5,14.58
2019,5,Nathan,Zane Gonzalez,K,K,13.0,7.81
2019,5,Nathan,Devonta Freeman,RB,RB,18.0,13.39
2019,5,Nathan,Kalen Ballage,RB,BE,0.0,0.0
2019,5,Nathan,Preston Williams,WR,BE,0.0,0.0
2019,5,Nathan,Geronimo Allison,WR,WR,4.8,10.6
2019,5,Nathan,Cardinals D/ST,D/ST,D/ST,0.0,8.0
2019,5,McGwire,Saquon Barkley,RB,BE,0.0,0.0
2019,5,McGwire,Adam Thielen,WR,WR,32.0,13.69
2019,5,McGwire,Deshaun Watson,QB,QB,41.74,20.24
2019,5,McGwire,T.J. Hockenson,TE,BE,0.0,0.0
2019,5,McGwire,Mike Williams,WR,BE,13.4,10.93
2019,5,McGwire,Bills D/ST,D/ST,D/ST,12.0,6.5
2019,5,McGwire,Justin Tucker,K,K,16.0,7.78
2019,5,McGwire,Hollywood Brown,WR,WR,11.2,11.76
2019,5,McGwire,Jimmy Garoppolo,QB,BE,14.94,14.25
2019,5,McGwire,Cole Beasley,WR,RB/WR/TE,5.1,11.13
2019,5,McGwire,Leonard Fournette,RB,RB,23.7,16.4
2019,5,McGwire,Matthew Stafford,QB,BE,0.0,0.0
2019,5,McGwire,Curtis Samuel,WR,BE,7.4,11.27
2019,5,McGwire,Alexander Mattison,RB,BE,5.2,4.23
2019,5,McGwire,Jaylen Samuels,RB,RB,2.46,8.23
2019,5,McGwire,Jordan Akins,TE,TE,3.1,6.89
2019,5,Noah,Alvin Kamara,RB,RB,16.92,21.31
2019,5,Noah,Travis Kelce,TE,TE,11.0,17.6
2019,5,Noah,Keenan Allen,WR,WR,5.8,17.78
2019,5,Noah,Melvin Gordon III,RB,RB/WR/TE,7.8,12.51
2019,5,Noah,Alshon Jeffery,WR,WR,11.2,11.64
2019,5,Noah,Sterling Shepard,WR,BE,9.7,13.1
2019,5,Noah,Rams D/ST,D/ST,D/ST,-1.0,5.61
2019,5,Noah,Ka'imi Fairbairn,K,K,13.0,7.95
2019,5,Noah,Lamar Jackson,QB,QB,11.44,21.02
2019,5,Noah,Josh Gordon,WR,BE,10.9,12.69
2019,5,Noah,Duke Johnson,RB,BE,7.7,8.84
2019,5,Noah,Malcolm Brown,RB,BE,0.3,5.18
